EXC_1	EXC_2	INH_1	INH_2
ENSMUSG00000108528___Gm8319	2.260412	3.869707	4.288999	8.457425
ENSMUSG00000108529___Gm29759	0.756901	0	0	0
ENSMUSG00000108530___4930429H19Rik	0.061718	0	0.119873	0.633026
ENSMUSG00000108531___Gm39091	0	0	0	0
ENSMUSG00000108532___Gm32647	10.461515	11.667648	26.693602	28.324696
ENSMUSG00000108533___Gm44792	8.675183	7.936172	5.858053	9.180239
ENSMUSG00000108534___Olfr1360	0	0	0.136162	0
ENSMUSG00000108535___Gm45071	0	0	0	0
ENSMUSG00000108536___Gm45059	2.600444	2.680388	5.645629	5.570102
ENSMUSG00000108537___Olfr184-ps1	0	0	0	0
ENSMUSG00000108538___Gm45197	0	0	0	0
ENSMUSG00000108539___Klk1b12-ps	0	0	0	0
ENSMUSG00000108540___Gm4768	0	0	0	0
ENSMUSG00000108541___Gm44795	10.414083	10.246623	14.03451	10.646718
ENSMUSG00000108542___Gm44834	2.393906	1.810936	2.173953	2.018291
ENSMUSG00000108543___Gm44735	8.316155	5.907641	6.26059	6.433397
ENSMUSG00000108544___Cyp2b26-ps	0	0	0	0
ENSMUSG00000108545___Gm44613	0	0	0	0
ENSMUSG00000108546___Gm44662	1.349243	1.499198	1.219129	1.366537
ENSMUSG00000108547___Gm45186	14.509817	14.546867	16.783663	15.254276
ENSMUSG00000108548___Gm45006	0	0	0.412181	0
ENSMUSG00000108550___Gm44736	0	0.26585	0	0.038897
ENSMUSG00000108551___Gm20274	20.812054	19.200006	19.591396	27.654696
ENSMUSG00000108552___Gm45227	0	0	0	0
ENSMUSG00000108553___Gm38569	0.433002	0.599102	0	0.292966
ENSMUSG00000108554___Gm44824	0	0	0	0
ENSMUSG00000108556___Gm17987	19.619949	18.667873	37.692703	24.873425
ENSMUSG00000108557___Gm44835	0.709505	1.274192	0.417235	0.532918
ENSMUSG00000108558___Psg-ps1	0	0	0	0
ENSMUSG00000108559___Gm44782	0	0	0	0
ENSMUSG00000108560___Gm44695	1.910721	2.090868	1.845465	0.790327
ENSMUSG00000108561___Gm45219	4.970246	3.413682	5.42816	11.040392
ENSMUSG00000108562___Gm44519	0	0	0	0
ENSMUSG00000108563___Gm44686	29.499819	27.212999	34.567127	29.580259
ENSMUSG00000108565___Olfr189-ps1	0	0	0	0
ENSMUSG00000108566___Gm45031	0	0	0	0
ENSMUSG00000108567___Gm44513	0	0	0	0
ENSMUSG00000108568___Olfr277-ps1	165.282486	180.370667	218.900391	181.290222
ENSMUSG00000108570___Gm7726	0	0	0	0
ENSMUSG00000108571___Gm6855	13.350751	20.400536	20.353859	15.918474
ENSMUSG00000108572___Gm44883	2.009633	1.713321	4.095196	5.13658
ENSMUSG00000108573___Gm44986	6.030214	11.586252	9.592964	10.025169
ENSMUSG00000108574___Gm44981	7.025363	10.539533	8.60226	10.368782
ENSMUSG00000108575___Gm35665	0	0	0	0
ENSMUSG00000108576___Gm44778	0	0	0	0
ENSMUSG00000108577___Gm17811	0	0	0	0
ENSMUSG00000108578___Gm45700	0	0	0	0
ENSMUSG00000108579___Gm29918	0	0	0	0
ENSMUSG00000108580___Gm39094	0	0	0	0
ENSMUSG00000108581___Gm44896	2.408098	1.752721	6.913645	6.097967
ENSMUSG00000108582___Gm18973	0	0	0	0
ENSMUSG00000108583___Gm44854	0.438602	0.434931	0.112425	0.150509
ENSMUSG00000108584___Gm45216	8.791656	9.775424	5.080696	4.803417
ENSMUSG00000108586___Gm44976	13.014922	15.010616	22.583498	22.27849
ENSMUSG00000108587___1810049I09Rik	0	0	0	0
ENSMUSG00000108588___Gm44814	0.484115	0	0	0
ENSMUSG00000108589___Gm45225	0	0	0	0
ENSMUSG00000108590___Gm44962	0	0	0	0
ENSMUSG00000108591___Particl	11.773621	12.860171	12.299441	11.808697
ENSMUSG00000108592___Gm38973	0	0.483596	0	0.727382
ENSMUSG00000108593___Gm44581	0	0.851121	0	0.202481
ENSMUSG00000108594___Gm44770	12.498053	20.81908	13.634302	18.192862
ENSMUSG00000108596___Gm49368	0.65159	0.346751	0.835967	0.305556
ENSMUSG00000108597___Gm44708	49.476299	54.878197	46.867382	38.474503
ENSMUSG00000108598___Gm44665	0	0	0	0
ENSMUSG00000108599___Gm10616	0.383226	0.33041	0.294166	0.131362
ENSMUSG00000108600___Gm32884	0	0	0	0
ENSMUSG00000108601___Gm44645	3.174316	4.18513	4.015307	4.690918
ENSMUSG00000108602___Klk1b10-ps	0	0	0	0
ENSMUSG00000108603___5330411O13Rik	0.87917	0.681175	2.408416	1.998187
ENSMUSG00000108604___Gm44850	0.178786	0.550839	0.662506	0.439909
ENSMUSG00000108605___Olfr396-ps1	0	0	0	0
ENSMUSG00000108606___Cyp2b27-ps	0	0	0	0
ENSMUSG00000108607___Gm44646	1.763821	1.575326	2.908349	2.372969
ENSMUSG00000108608___Gm6916	0	0	0	0.216733
ENSMUSG00000108609___Gm7424	0	0	0	0
ENSMUSG00000108610___Gm29725	0	0	0	0
ENSMUSG00000108611___Gm44879	0	0.373552	0	0
ENSMUSG00000108612___Gm44634	0	0	0	0
ENSMUSG00000108613___Gm36694	0	0.044873	0	0
ENSMUSG00000108614___2610306O10Rik	0	0	0.741606	0.951455
ENSMUSG00000108615___Gm4973	0	0	0	0
ENSMUSG00000108616___Gm35040	5.651531	6.468208	2.378184	3.074131
ENSMUSG00000108617___Gm31749	27.398106	22.404156	26.275047	18.736429
ENSMUSG00000108618___Gm44816	0.853273	2.110252	0.720452	2.628518
ENSMUSG00000108619___Gm44839	0	0	0	0
ENSMUSG00000108620___Gm20670	0	0	0	0
ENSMUSG00000108621___Gm37494	18.228111	17.709524	26.229443	27.296484
ENSMUSG00000108622___Gm36864	0.643442	0.557235	0.661826	0.666518
ENSMUSG00000108623___Gm45092	0.335055	0	0	0
ENSMUSG00000108624___Gm45091	1.262263	3.016235	0.643457	1.362315
ENSMUSG00000108625___Gm44711	0.348111	0.084944	2.230351	2.168691
ENSMUSG00000108626___Gm40457	0	0	0.232159	0
ENSMUSG00000108627___Gm45079	0.49394	1.447722	0	0
ENSMUSG00000108628___Gm5037	1.17479	3.47277	2.743956	6.088321
ENSMUSG00000108629___Gm44720	0.943487	0.994859	0	0.406375
ENSMUSG00000108630___Gm44607	9.618709	13.620448	20.791136	13.284201
ENSMUSG00000108633___Gm44694	4.413682	3.486429	3.020068	2.738667
ENSMUSG00000108634___Gm38534	0	0	0.844848	0.598363
ENSMUSG00000108635___Gm44633	10.353819	13.690793	8.009013	7.961085
ENSMUSG00000108636___Gm44650	0	0	0	0
ENSMUSG00000108637___Gm4290	0.405416	0	0	0
ENSMUSG00000108638___Gm45150	0	0	0	0
ENSMUSG00000108639___AC124542.1	0	0	0	0
ENSMUSG00000108640___Gm44508	12.513918	12.285456	11.591081	9.033603
ENSMUSG00000108641___Gm44807	0	0	0	0
ENSMUSG00000108642___Gm44903	0	0	0	0
ENSMUSG00000108643___Gm44931	8.178576	9.093732	11.495789	7.377718
ENSMUSG00000108644___Gm44920	0.166627	0	0	0
ENSMUSG00000108645___Gm44722	0	0	0	0
ENSMUSG00000108646___Olfr162-ps1	0	0	0	0
ENSMUSG00000108647___Gm17984	8.195805	11.692596	12.02265	19.628164
ENSMUSG00000108648___Gm44674	3.488289	5.991765	7.161524	6.446948
ENSMUSG00000108649___Gm44855	0	0	0	0
ENSMUSG00000108650___Gm44867	0.359066	0.267043	0	0
ENSMUSG00000108651___Klk1b2-ps	0	0	0	0
ENSMUSG00000108652___0610006L08Rik	0.130148	0.039928	0	0
ENSMUSG00000108654___Gm9519	0	0	0	0
ENSMUSG00000108655___Gm44949	8.043748	6.322311	6.75799	8.366614
ENSMUSG00000108657___Gm35611	0	0	0.235818	0
ENSMUSG00000108659___Gm34121	4.322492	4.964141	5.07429	7.149156
ENSMUSG00000108660___Gm21284	0.036716	0.207462	0.22284	0.11595
ENSMUSG00000108661___Gm45172	0	0	0	0
ENSMUSG00000108662___Olfr188-ps1	0	0	0	0
ENSMUSG00000108663___Gm33080	0	0.156061	0	0
ENSMUSG00000108665___Gm44897	3.757003	7.317016	15.665957	13.907331
ENSMUSG00000108666___Gm44538	0	0	0	0
ENSMUSG00000108667___Gm45013	0	0	0	0
ENSMUSG00000108668___Gm32816	0	0.655816	0	0.721082
ENSMUSG00000108669___4930441H08Rik	0	0	0	0
ENSMUSG00000108670___Gm44815	0.137419	0.608187	2.085579	2.478067
ENSMUSG00000108671___2700080J24Rik	1.289987	0.684935	0.596788	0.88154
ENSMUSG00000108672___Gm45008	0	0	0	0.042863
ENSMUSG00000108673___Gm44922	0	0	0	0
ENSMUSG00000108674___Olfr1359	0	0	0	0
ENSMUSG00000108675___Gm44970	0	0	0	0
ENSMUSG00000108676___1700123J17Rik	0	0.104098	0	0
ENSMUSG00000108677___Gm44759	5.42239	1.707022	2.712258	2.70501
ENSMUSG00000108678___Gm44758	1.358016	2.790086	1.629117	3.334014
ENSMUSG00000108679___Gm45134	0	0.223703	0	0.251777
ENSMUSG00000108681___Gm17825	10.139955	18.682732	14.799328	14.602208
ENSMUSG00000108682___Gm29754	0	0.606647	0	0
ENSMUSG00000108683___Gm45017	0	0.181952	0.20006	0.526537
ENSMUSG00000108685___Gm45149	0	0	0	0
ENSMUSG00000108686___Gm45080	0	0.4182	0	0
ENSMUSG00000108687___Gm45007	0	0.473376	0.33349	0
ENSMUSG00000108688___Gm44985	0.482249	1.370787	0.946922	1.602068
ENSMUSG00000108689___Gm45354	15.71964	14.250514	13.233582	14.564698
ENSMUSG00000108691___Gm45226	0.863218	0.194878	0.098751	5.066833
ENSMUSG00000108692___Gm45034	0	0	0	0
ENSMUSG00000108693___Gm45153	20.358377	26.208281	10.736874	9.796279
ENSMUSG00000108694___Gm7287	0.224757	0.628295	0.352356	1.183724
ENSMUSG00000108695___Gm2511	0	0	0	0
ENSMUSG00000108696___Gm5738	0	0	0	0.239617
ENSMUSG00000108697___4930486N12Rik	0	0	0	0
ENSMUSG00000108698___Gm44964	0	0	0	0
ENSMUSG00000108699___Gm18988	11.038645	10.395461	11.130617	11.708252
ENSMUSG00000108700___Gm7482	0	0	0	2.215438
ENSMUSG00000108701___Gm44616	10.341695	14.104277	8.039336	10.619274
ENSMUSG00000108702___Gm9333	0	0	0	0
ENSMUSG00000108703___Gm44793	3.554729	3.123741	2.147424	2.099426
ENSMUSG00000108704___Gm44636	9.943986	9.558869	6.005152	6.358111
ENSMUSG00000108705___Gm18905	0	0	0	0
ENSMUSG00000108707___Gm44575	0	0	0	0
ENSMUSG00000108708___Gm29977	0	0	0	0
ENSMUSG00000108709___4933431G14Rik	33.784523	29.738522	17.389294	16.029297
ENSMUSG00000108711___Gm38991	0	1.494192	0	0
ENSMUSG00000108712___Gm3189	0.121638	0	0	0.111471
ENSMUSG00000108713___Gm33027	0.069106	0	0.152447	0.191802
ENSMUSG00000108714___Gm21057	2.987479	2.347384	0.916077	2.888706
ENSMUSG00000108716___Gm44902	0	0	0	0
ENSMUSG00000108717___Gm44940	0	0	0	0
ENSMUSG00000108718___Gm44749	34.094193	52.101959	17.29854	24.64982
ENSMUSG00000108719___Gm44757	7.50403	5.478835	1.018967	0.463606
ENSMUSG00000108720___Gm44672	0.469585	0.00835	0.619426	0.486443
ENSMUSG00000108721___Gm44721	14.293406	27.361984	7.260764	13.5952
ENSMUSG00000108722___Gm34225	0	0	0	0
ENSMUSG00000108723___Gm44837	0	0.774268	0.079332	1.591495
ENSMUSG00000108724___Gm44734	0	1.214962	0	0
ENSMUSG00000108725___Gm45004	0	0	0	0
ENSMUSG00000108726___Gm30684	1.345704	0.557184	0	0
ENSMUSG00000108727___Gm44779	0	0	0	0
ENSMUSG00000108728___OR5BS1P	0	0	0	0
ENSMUSG00000108729___Gm17831	0	0	0	0
ENSMUSG00000108730___Gm45135	0	0	0	0
ENSMUSG00000108731___Api5-ps	0	0	0	0
ENSMUSG00000108732___2310043P16Rik	1.339537	1.088069	1.597839	0.49397
ENSMUSG00000108734___Gm44817	0	0	0	0
ENSMUSG00000108735___Gm44638	0	0	0	0
ENSMUSG00000108736___Gm45151	9.776676	9.399297	13.676005	13.42319
ENSMUSG00000108737___BC060293	7.264307	9.386998	9.404439	13.447025
ENSMUSG00000108738___Gm44777	6.297297	4.668602	7.85184	6.62729
ENSMUSG00000108739___Gm45096	0	0	0	0
ENSMUSG00000108740___Gm6008	0	0	0	0.171932
ENSMUSG00000108741___Gm44553	19.738447	22.418983	25.107084	24.039061
ENSMUSG00000108742___Gm44923	0	0	0	0
ENSMUSG00000108743___Gm44881	0	0	0	0
ENSMUSG00000108744___Gm9367	0	0	0	0
ENSMUSG00000108745___Gm17908	0.16553	0	0	0.280407
ENSMUSG00000108746___Gm45198	0	0	0	0
ENSMUSG00000108748___Gm44579	0.155809	0.031453	0	0
ENSMUSG00000108749___Gm44767	1.015593	2.02918	0.416905	0.841055
ENSMUSG00000108750___Gm44750	3.519307	4.381526	3.701125	3.665562
ENSMUSG00000108751___Gm45217	0	0.356757	0	0
ENSMUSG00000108752___Gm45191	33.39793	39.374825	28.330696	31.082108
ENSMUSG00000108753___Gm45094	7.466659	8.633707	6.610765	6.261822
ENSMUSG00000108754___Gm44748	0	0	0	0
ENSMUSG00000108756___Gm44894	2.111512	2.498025	6.064101	5.848263
ENSMUSG00000108757___Gm45202	0	0	0	0
ENSMUSG00000108758___Gm44921	0	0	2.48815	1.6069
ENSMUSG00000108759___Klk1b18-ps	0	0	0	0
ENSMUSG00000108760___Gm31897	0	0	0	0
ENSMUSG00000108761___Atp6v0c-ps1	0	0	0	0
ENSMUSG00000108763___Gm36028	0.896321	0.27334	0	0.266185
ENSMUSG00000108764___Gm2926	0.423442	0	0	0
ENSMUSG00000108765___Gm44580	0	0	0.03378	0
ENSMUSG00000108766___Gm44760	3.405125	4.44773	2.342765	1.645364
ENSMUSG00000108767___Gm29763	0	0.245607	0	0.394501
ENSMUSG00000108768___Gm44971	0	0	0	0
ENSMUSG00000108770___Gm44719	0	0	0	0
ENSMUSG00000108771___Gm45210	0	0	0.275027	0.18837
ENSMUSG00000108772___Gm6063	0	0	0.186916	0
ENSMUSG00000108773___Gm44506	0	0	0	0.335768
ENSMUSG00000108774___Gm45136	4.264984	4.97331	4.712784	3.463893
ENSMUSG00000108775___Gm44540	0	0	0	0
ENSMUSG00000108776___Gm45169	2.764709	2.669347	0	0.472161
ENSMUSG00000108777___Gm45081	2.550071	1.279835	0	0.997466
ENSMUSG00000108778___Gm20083	0.283739	0.332867	0	0.547124
ENSMUSG00000108779___Gm45691	0.110948	0.187537	0.062954	0
ENSMUSG00000108780___5430434F05Rik	25.122681	23.637772	24.233727	20.492149
ENSMUSG00000108781___Gm44707	0	0	0	0
ENSMUSG00000108782___Gm32772	0	0	0	0
ENSMUSG00000108783___Gm36546	3.17574	0.8806	0	0
ENSMUSG00000108784___4930517G19Rik	13.36314	14.852427	10.538624	14.261385
ENSMUSG00000108785___Gm4259	0	0	0	0
ENSMUSG00000108786___Gm8309	0.375286	0.211497	0	1.131813
ENSMUSG00000108787___2200007N16Rik	0	0	0	0.355151
ENSMUSG00000108788___4921513I08Rik	24.590635	30.242086	26.133404	23.718042
ENSMUSG00000108790___Gm44806	6.002164	6.730998	15.19739	16.835266
ENSMUSG00000108791___1700011D18Rik	0	0	0	0
ENSMUSG00000108792___Gm5418	0	0	0	0
ENSMUSG00000108793___Gm45213	0	0	0	0
ENSMUSG00000108794___Gm45195	0	0	0	0
ENSMUSG00000108795___Gm45121	0.368267	0	0.39672	0
ENSMUSG00000108796___Gm45126	0	0	0	0
ENSMUSG00000108797___Klk1b23-ps	0	0	0	0
ENSMUSG00000108798___Gm9521	0	0	0	0
ENSMUSG00000108799___Glud-ps	0	0.278563	0	0
ENSMUSG00000108800___1700011C11Rik	0	0	0	0
ENSMUSG00000108801___Gm39090	5.25113	3.876488	6.627253	8.585252
ENSMUSG00000108802___Gm44769	14.198971	16.541624	16.039757	20.452368
ENSMUSG00000108803___4930533N22Rik	0.33817	0.317258	0.164878	0.160777
ENSMUSG00000108804___Gm30437	1.189792	0.954956	2.042459	1.593318
ENSMUSG00000108805___Olfr278-ps1	0	0	0	0
ENSMUSG00000108806___Gm44729	0.360003	0.763497	0.681419	0
ENSMUSG00000108807___4833404L02Rik	0.661473	0	0	0
ENSMUSG00000108808___Gm45204	18.008329	21.893482	17.47687	19.921984
ENSMUSG00000108809___Gm45228	0	0	0	0
ENSMUSG00000108810___Gm44629	0	0	0	0
ENSMUSG00000108811___4933432K03Rik	6.046313	10.970877	1.543883	3.9456
ENSMUSG00000108812___C130083A15Rik	20.539679	25.70252	22.450464	22.259645
ENSMUSG00000108813___Rpl19-ps9	0	0	0	0
ENSMUSG00000108814___Gm30717	0	0	0	0
ENSMUSG00000108815___Gm49388	0	0	0	0
ENSMUSG00000108816___Gm6230	0	0	0	0
ENSMUSG00000108818___Gm44869	5.210509	1.267957	3.51855	0.670842
ENSMUSG00000108819___Gm45177	80.286499	94.125053	65.37442	66.299171
ENSMUSG00000108820___Gm44620	0	0.106078	0	0
ENSMUSG00000108821___4933423L19Rik	0	0	0	0
ENSMUSG00000108822___Gm44787	0	0	0	0
ENSMUSG00000108823___Gm18959	8.66421	8.633903	3.886145	7.357493
ENSMUSG00000108825___Gm45838	4.630199	8.063591	15.229088	16.877592
ENSMUSG00000108826___4931412I15Rik	11.743528	17.812109	11.786376	10.617715
ENSMUSG00000108827___Olfr1310	0	0	0	0
ENSMUSG00000108828___Gm34549	0	0	0	0
ENSMUSG00000108829___Vmn2r-ps89	0.525601	0.518604	0.637501	0.972235
ENSMUSG00000108830___Gm44661	1.72918	2.603237	2.673485	2.639176
ENSMUSG00000108831___Gm7957	0.080748	0.264936	0	0.135354
ENSMUSG00000108832___Gm44832	4.223881	11.974381	8.42791	10.104413
ENSMUSG00000108833___Gm17909	4.385569	6.613073	4.011041	9.369777
ENSMUSG00000108834___Gm18458	0	0	0	0
ENSMUSG00000108835___Gm44566	0	0	0	0
ENSMUSG00000108836___Gm44813	1.724702	3.565694	2.133694	3.876386
ENSMUSG00000108837___Gm44865	0	0	0	0
ENSMUSG00000108838___Gm45189	0	0	0	0.07115
ENSMUSG00000108839___Gm44547	0	0	0	0
ENSMUSG00000108840___Gm5320	1.440832	0.277115	1.517405	3.062195
ENSMUSG00000108841___Frmpd2	0.844303	0.924278	0.293252	0.372437
ENSMUSG00000108842___Gm45001	4.265844	4.354553	5.139174	5.081924
ENSMUSG00000108843___Gm4501	0	0	0	0
ENSMUSG00000108844___Gm6702	0	0	0	0
ENSMUSG00000108845___Gm45090	2.340577	2.966599	1.402309	3.814456
ENSMUSG00000108846___Gm10623	0.551474	1.174338	0.461166	0.510693
ENSMUSG00000108847___B830042I05Rik	1.075789	0.739597	1.759244	2.425485
ENSMUSG00000108848___4933430N04Rik	0	0	0	0
ENSMUSG00000108849___Gm35147	0.174675	0.388156	0.449266	0.6502
ENSMUSG00000108850___Gm44914	10.157892	11.972321	16.422123	17.73864
ENSMUSG00000108851___Gm44930	0	0	0	0
ENSMUSG00000108852___Gm44911	1.574432	1.73768	1.766931	1.635492
ENSMUSG00000108853___Gm18464	0	0	0	0
ENSMUSG00000108854___D830036C21Rik	6.642972	4.969553	4.452286	5.101624
ENSMUSG00000108855___Gm44917	7.39136	11.03495	13.187914	7.576638
ENSMUSG00000108856___Gm35309	1.18518	0.816809	2.241127	0
ENSMUSG00000108857___Gm44578	0	0	0	0
ENSMUSG00000108858___Gm4587	0.260761	0	0	0
ENSMUSG00000108859___Gm44776	0.773775	2.135992	1.166359	5.269011
ENSMUSG00000108860___Gm6070	0	0	0	0
ENSMUSG00000108861___5930435M05Rik	0.07053	0	0.163132	0
ENSMUSG00000108862___Gm17991	0	0	0	0
ENSMUSG00000108863___Gm5002	0	0	0	0
ENSMUSG00000108864___Gm44933	0.166084	1.500728	0.631573	1.238964
ENSMUSG00000108865___Gm44617	1.082108	0.958935	0.9377	0.836695
ENSMUSG00000108866___Gm35082	21.790937	29.398077	28.434908	32.657444
ENSMUSG00000108867___Gm44643	17.096193	22.470648	9.151348	15.762833
ENSMUSG00000108868___Gm32850	0	0.540048	0	0
ENSMUSG00000108869___Gm44532	2.146287	2.31013	4.883307	6.585634
ENSMUSG00000108870___Gm44893	0.531392	0	1.019171	1.637732
ENSMUSG00000108871___Gm45102	0.060618	0	0.569175	0.35512
ENSMUSG00000108873___Gm44609	2.747685	2.238636	2.76419	4.290104
ENSMUSG00000108874___Gm9711	0	0	0	0
ENSMUSG00000108875___Gm45064	0	0	0	0
ENSMUSG00000108876___Gm44692	0	0	0	0
ENSMUSG00000108877___Gm45157	0	0	0	0
ENSMUSG00000108878___Gm49493	6.316401	6.780232	5.282841	8.121099
ENSMUSG00000108879___Gm18056	0	0	0	0
ENSMUSG00000108880___Gm44560	84.688225	139.646744	137.852859	167.545853
ENSMUSG00000108881___Gm44849	0	0	0	0
ENSMUSG00000108882___Gm44563	0	0	0	0
ENSMUSG00000108883___Gm44623	39.142334	39.774441	44.353634	40.44796
ENSMUSG00000108884___Gm45792	0	0	0	0
ENSMUSG00000108885___4930402F11Rik	0	0.507515	0	0
ENSMUSG00000108886___Gm44830	157.777161	209.229935	259.288239	293.416779
ENSMUSG00000108887___Olfr1479-ps1	0	0	0	0
ENSMUSG00000108888___Gm45231	0.964056	0	0.384399	0.237435
ENSMUSG00000108889___Olfr1555-ps1	0.315533	0	0	0.120696
ENSMUSG00000108890___Gm44847	82.512238	87.084305	93.514275	93.609428
ENSMUSG00000108891___Olfr1291-ps1	0	0	0	0
ENSMUSG00000108892___Gm9449	1.141377	1.529662	1.803904	2.44955
ENSMUSG00000108893___Gm44927	56.290531	67.729698	57.883965	56.463818
ENSMUSG00000108894___Gm45841	1.612052	0.367036	0.337095	0.473023
ENSMUSG00000108895___Gm45070	0	0	0	0
ENSMUSG00000108896___Gm20136	0	0	0	0
ENSMUSG00000108897___Gm44861	2.198258	1.904171	1.233588	1.711883
ENSMUSG00000108899___Gm44811	1.814086	2.285029	10.181824	10.138387
ENSMUSG00000108900___Ccdc194	0	0	0	0
ENSMUSG00000108902___Gm9377	0	0.442608	0	0.237432
ENSMUSG00000108903___Gm45029	0.374179	0	0	0
ENSMUSG00000108904___Gm45147	0	0	0	0
ENSMUSG00000108905___Gm44618	1.069256	0.930963	0.117632	0.809137
ENSMUSG00000108906___Gm8314	0	0	0	0.172494
ENSMUSG00000108907___Gm4541	0	0	0	0
ENSMUSG00000108908___Olfr1293-ps	0	0	0	0
ENSMUSG00000108909___Gm9373	0	0	0	0
ENSMUSG00000108910___Gm44625	12.347684	9.949244	12.896307	10.960588
ENSMUSG00000108911___Gm45113	0	0	0	0
ENSMUSG00000108912___E230020D15Rik	19.560555	19.69673	15.853848	14.586396
ENSMUSG00000108913___Gm2448	0.52345	0	0	0
ENSMUSG00000108914___Gm44908	0	0	0	0
ENSMUSG00000108915___Gm44966	0	0	0	0
ENSMUSG00000108916___Gm18944	0	0	0	0
ENSMUSG00000108917___Gm38451	26.142178	29.227423	29.25861	29.975897
ENSMUSG00000108918___Gm44802	133.527405	157.662827	116.363358	135.237228
ENSMUSG00000108919___Olfr1295	0	0	0	0
ENSMUSG00000108920___Gm44678	72.213142	77.775261	51.224075	49.178238
ENSMUSG00000108921___Gm4083	0	0	0	0
ENSMUSG00000108922___Gm44825	0	0	0	0
ENSMUSG00000108923___4933431C10Rik	8.406631	12.888246	11.14163	12.566885
ENSMUSG00000108924___4933436H12Rik	0	0	0	0
ENSMUSG00000108925___Gm19880	0	0	0	0
ENSMUSG00000108926___Gm10988	3.405241	7.137864	6.634157	5.634638
ENSMUSG00000108928___Vmn2r-ps61	0	0	0	0
ENSMUSG00000108929___Cc2d2b	1.351476	1.898112	0.567127	0.37793
ENSMUSG00000108930___Gm10648	0	0.320374	0	0.38148
ENSMUSG00000108931___Olfr1284	0.009301	0.010316	0	0
ENSMUSG00000108932___Gm31463	0	0.19304	0	0
ENSMUSG00000108933___Gm44582	0	0	0	0
ENSMUSG00000108934___Gm44732	0	0	0	0
ENSMUSG00000108935___4930588G17Rik	1.33748	2.233772	1.763511	0.619523
ENSMUSG00000108936___Gm8745	0	0	0	0
ENSMUSG00000108937___Gm18908	0.317705	1.713775	3.176329	1.725015
ENSMUSG00000108938___Gm44583	0	0	0	0
ENSMUSG00000108939___Olfr500-ps1	0	0	0	0
ENSMUSG00000108940___Gm45719	11.185816	13.754493	14.24877	12.707088
ENSMUSG00000108941___D530014G21Rik	0.294216	0.099771	0	0
ENSMUSG00000108942___Gm44660	2.103123	1.328949	1.176325	1.703984
ENSMUSG00000108943___Gm44559	160.207718	200.446335	222.557922	247.087585
ENSMUSG00000108944___Gm4558	0	0	0	0
ENSMUSG00000108945___Olfr1481-ps1	0	0	0	0
ENSMUSG00000108946___Gm18598	0	0	0	0
ENSMUSG00000108947___Olfr1422-ps1	0	0	0	0
ENSMUSG00000108948___Olfr695	0	0	0	0
ENSMUSG00000108949___Gm45069	3.189047	2.459463	4.287757	4.944018
ENSMUSG00000108950___9130015G15Rik	8.357178	10.749788	12.475292	14.23214
ENSMUSG00000108952___Gm39117	0	0	0	0
ENSMUSG00000108953___Gm45129	17.660997	21.566431	12.814105	16.180157
ENSMUSG00000108954___Gm44901	11.75763	9.577414	9.551978	11.966727
ENSMUSG00000108955___Gm44775	3.212039	4.048408	1.63289	1.966254
ENSMUSG00000108956___Gm45179	36.823505	45.194962	40.369404	46.10434
ENSMUSG00000108957___Gm45235	5.906659	7.590091	8.161118	7.586256
ENSMUSG00000108958___Gm21032	0	0	0.034475	0
ENSMUSG00000108959___Gm44697	0.715446	0.412759	0.419239	1.805359
ENSMUSG00000108960___Gm44943	0	0	0	0
ENSMUSG00000108961___Gm32540	0	0	0	0
ENSMUSG00000108962___Gm44959	0	0	0	0
ENSMUSG00000108963___Gm16478	0	0	0	0
ENSMUSG00000108964___Gm18600	0	0.734481	0	1.989942
ENSMUSG00000108965___Gm44551	0	0	0	0
ENSMUSG00000108966___Gm45119	0	0	2.929801	1.026489
ENSMUSG00000108967___Gm45181	0.406692	0	0	0
ENSMUSG00000108968___Gm45011	0	0	0	0
ENSMUSG00000108969___Gm45044	0	0	0	0
ENSMUSG00000108971___Gm18210	0	0.517986	0.40356	0.509184
ENSMUSG00000108972___Gm7675	0	0	0	0.07701
ENSMUSG00000108973___Gm44555	2.430474	8.557253	12.851071	12.477425
ENSMUSG00000108974___Olfr1483-ps1	0	0	0	0
ENSMUSG00000108975___Mlnr-ps	0	0.336191	0	0
ENSMUSG00000108976___Gm29797	2.319534	3.534277	7.300042	2.876621
ENSMUSG00000108977___Gm39119	0	0	0	0
ENSMUSG00000108978___Gm44689	0	0	0	0
ENSMUSG00000108979___1700016B15Rik	2.414959	1.404714	2.600066	1.815141
ENSMUSG00000108980___Gm45155	1.594216	0.764957	0.553408	0.307938
ENSMUSG00000108981___Gm15262	0	0	0	0
ENSMUSG00000108982___Gm17988	0	0	0	0
ENSMUSG00000108983___Gm44926	27.200155	35.846218	33.230556	28.66589
ENSMUSG00000108984___Gm44916	9.544294	9.211435	6.804957	9.044512
ENSMUSG00000108985___A930030B08Rik	1.227331	2.11667	0.825222	2.706656
ENSMUSG00000108986___Gm32061	0	0	0	0
ENSMUSG00000108987___Gm45056	0	0	0	0
